time,open,high,low,close,volume,I,y,b,f,c,x
1640692140000,6.3472,6.3473,6.3318,6.3381,7807,1640692199999,49506.4123,64,3035,19244.8419,0
1640692200000,6.3423,6.3852,6.3408,6.3801,16822,1640692259999,107040.0004,428,14231,90556.3722,0
1640692260000,6.3801,6.4034,6.3732,6.4,35247,1640692319999,225501.3306,470,28492,182317.1312,0
1640692320000,6.4027,6.4046,6.3931,6.4,4431,1640692379999,28356.5022,69,3572,22860.8285,0
1640692380000,6.4006,6.4118,6.3801,6.3828,12577,1640692439999,80464.8232,297,5095,32613.84,0
1640692440000,6.3835,6.4061,6.3758,6.3888,11726,1640692499999,74910.1769,140,2651,16960.0391,0
1640692500000,6.3877,6.4036,6.3797,6.4006,4390,1640692559999,28047.0642,78,2826,18060.2796,0
1640692560000,6.3951,6.405,6.3922,6.3988,6814,1640692619999,43615.2437,60,5682,36368.219,0
1640692620000,6.4,6.4052,6.3939,6.4044,4568,1640692679999,29243.8361,45,3218,20602.31,0
1640692680000,6.4047,6.4092,6.3976,6.4092,2533,1640692739999,16219.3871,48,795,5091.6029,0
1640692740000,6.4087,6.4163,6.3969,6.3969,11578,1640692799999,74197.3936,186,3717,23830.6096,0
1640692800000,6.3969,6.4003,6.39,6.3904,11210,1640692859999,71659.2866,129,3020,19317.4393,0
1640692860000,6.3927,6.395,6.3733,6.3946,26417,1640692919999,168617.5127,197,4162,26575.916,0
1640692920000,6.3951,6.4019,6.3813,6.3825,6288,1640692979999,40228.8035,89,3618,23147.6642,0
1640692980000,6.3922,6.3987,6.38,6.3923,3246,1640693039999,20736.6073,50,1927,12311.5062,0
1640693040000,6.392,6.4168,6.392,6.415,7364,1640693099999,47171.2074,143,6167,39501.2146,0
1640693100000,6.416,6.4181,6.4025,6.4025,11166,1640693159999,71621.03,88,4167,26732.3872,0
1640693160000,6.4002,6.4018,6.38,6.3861,6738,1640693219999,43029.8911,104,2867,18309.4957,0
1640693220000,6.3895,6.3895,6.3817,6.3868,1936,1640693279999,12361.6627,31,818,5223.2069,0
1640693280000,6.39,6.39,6.3734,6.3851,1867,1640693339999,11913.3076,63,505,3222.4516,0
1640693340000,6.3878,6.3878,6.3783,6.3864,938,1640693399999,5986.792,28,651,4155.7546,0
1640693400000,6.387,6.3945,6.387,6.3874,3720,1640693459999,23776.4817,33,2182,13943.9607,0
1640693460000,6.3906,6.3913,6.3571,6.3752,12390,1640693519999,78935.8699,240,5202,33152.1199,0
1640693520000,6.3748,6.378,6.3543,6.3625,7314,1640693579999,46560.874,103,4205,26778.518,0
1640693580000,6.3614,6.369,6.3441,6.3595,7954,1640693639999,50515.4317,181,2653,16859.8961,0
1640693640000,6.3538,6.3703,6.3483,6.3691,4404,1640693699999,28014.1866,59,3325,21152.0626,0
1640693700000,6.3664,6.3783,6.3573,6.3783,10481,1640693759999,66735.4656,128,7021,44692.2159,0
1640693760000,6.3783,6.3877,6.3764,6.3769,3953,1640693819999,25232.224,66,2321,14813.0175,0
1640693820000,6.3795,6.3951,6.3761,6.3831,2979,1640693879999,19034.9037,80,1852,11832.1818,0
1640693880000,6.3842,6.3927,6.3828,6.3844,1070,1640693939999,6835.744,17,884,5647.582,0
1640693940000,6.3837,6.4087,6.3837,6.3905,17893,1640693999999,114426.9138,215,14295,91412.2213,0
1640694000000,6.3961,6.4026,6.3806,6.3806,3540,1640694059999,22626.0822,57,2103,13451.0318,0
1640694060000,6.3832,6.3902,6.3792,6.387,3992,1640694119999,25480.2751,42,1086,6934.6589,0
1640694120000,6.3871,6.3871,6.37,6.37,6132,1640694179999,39086.3804,83,641,4088.3984,0
1640694180000,6.37,6.385,6.37,6.385,1862,1640694239999,11873.9832,28,1070,6824.8275,0
1640694240000,6.3869,6.39,6.3806,6.3806,3875,1640694299999,24759.4767,28,3556,22721.4926,0
1640694300000,6.3775,6.383,6.3725,6.383,1953,1640694359999,12451.9908,32,1186,7561.5322,0
1640694360000,6.3839,6.3842,6.3742,6.3781,1241,1640694419999,7918.1973,21,303,1932.4049,0
1640694420000,6.3758,6.3758,6.3677,6.3696,1239,1640694479999,7894.0291,32,494,3146.9014,0
1640694480000,6.3745,6.3825,6.3698,6.3745,3690,1640694539999,23532.4625,37,2240,14283.7691,0
1640694540000,6.3767,6.378,6.3697,6.3697,627,1640694599999,3997.7203,15,180,1147.8897,0
1640694600000,6.3693,6.37,6.3596,6.3647,4993,1640694659999,31783.4222,78,687,4374.6845,0
1640694660000,6.366,6.3846,6.363,6.3783,3436,1640694719999,21918.4536,58,2284,14572.9443,0
1640694720000,6.3784,6.3883,6.3714,6.3856,6735,1640694779999,42968.9408,66,3013,19236.4022,0
1640694780000,6.388,6.3993,6.3835,6.3978,15761,1640694839999,100769.7407,88,13805,88274.3793,0
1640694840000,6.392,6.3987,6.392,6.3987,1295,1640694899999,8282.0023,16,1134,7252.0315,0
1640694900000,6.3956,6.3962,6.3853,6.3944,1988,1640694959999,12707.8637,25,830,5306.9322,0
1640694960000,6.3945,6.3945,6.3789,6.3847,3249,1640695019999,20748.0147,35,798,5097.885,0
1640695020000,6.3836,6.3836,6.3719,6.3777,4830,1640695079999,30807.8134,57,920,5868.6531,0
1640695080000,6.3734,6.3734,6.3624,6.3654,4706,1640695139999,29960.5283,91,1750,11142.3123,0
1640695140000,6.3661,6.3691,6.3609,6.3677,1472,1640695199999,9371.2544,32,1138,7245.8186,0
1640695200000,6.3663,6.3663,6.3559,6.358,5138,1640695259999,32677.692,65,2007,12763.9502,0
1640695260000,6.3559,6.3587,6.3468,6.3468,1523,1640695319999,9673.2615,81,151,959.8284,0
1640695320000,6.3521,6.3521,6.3352,6.3352,3060,1640695379999,19409.5108,159,1807,11465.0169,0
1640695380000,6.3355,6.3457,6.3271,6.3425,8106,1640695439999,51342.1924,150,3591,22757.1673,0
1640695440000,6.3425,6.3451,6.3343,6.3405,1915,1640695499999,12138.633,25,408,2587.5486,0
1640695500000,6.342,6.3471,6.3404,6.3457,2287,1640695559999,14505.4439,24,1840,11670.5416,0
1640695560000,6.3458,6.3541,6.3439,6.3498,1267,1640695619999,8043.5486,27,1056,6703.9111,0
1640695620000,6.3462,6.3571,6.346,6.3504,1246,1640695679999,7911.2103,35,489,3105.8966,0
1640695680000,6.3496,6.3548,6.3429,6.3432,2446,1640695739999,15527.7528,28,329,2088.3855,0
1640695740000,6.345,6.3538,6.3398,6.3408,4541,1640695799999,28800.3725,43,86,545.395,0
1640695800000,6.3408,6.3408,6.3214,6.3214,2458,1640695859999,15551.5915,105,1150,7278.4046,0
1640695860000,6.3213,6.33,6.3169,6.3244,2995,1640695919999,18931.3348,86,892,5636.2412,0
1640695920000,6.329,6.3382,6.329,6.3301,1498,1640695979999,9487.6537,24,850,5382.6406,0
1640695980000,6.3326,6.3383,6.33,6.33,625,1640696039999,3957.8609,16,96,608.0867,0
1640696040000,6.329,6.3293,6.3185,6.3262,1447,1640696099999,9152.6464,25,771,4877.7693,0
1640696100000,6.324,6.337,6.3229,6.3229,2904,1640696159999,18396.6684,29,2890,18308.0968,0
1640696160000,6.3226,6.3229,6.3168,6.3196,931,1640696219999,5885.1422,32,656,4147.2238,0
1640696220000,6.3167,6.3167,6.2874,6.2928,22961,1640696279999,144739.5862,453,2327,14655.2588,0
1640696280000,6.2939,6.2985,6.2814,6.2881,2238,1640696339999,14072.3051,99,1197,7524.6397,0
1640696340000,6.2889,6.2974,6.2845,6.2879,4775,1640696399999,30040.2228,47,3151,19820.9345,0
1640696400000,6.282,6.2998,6.2793,6.2979,8006,1640696459999,50354.3239,117,2957,18605.4663,0
1640696460000,6.2985,6.302,6.2922,6.2946,2737,1640696519999,17238.3539,35,1424,8971.1637,0
1640696520000,6.29,6.2928,6.2855,6.2878,4326,1640696579999,27214.8961,42,2442,15364.0447,0
1640696580000,6.2859,6.294,6.2859,6.294,16221,1640696639999,101978.1547,147,13249,83290.6689,0
1640696640000,6.288,6.2943,6.2872,6.2872,491,1640696699999,3088.4023,17,437,2748.6894,0
1640696700000,6.286,6.286,6.2726,6.2726,2802,1640696759999,17593.1207,113,1416,8892.2674,0
1640696760000,6.2724,6.2746,6.2623,6.2642,3466,1640696819999,21728.993,147,475,2978.2459,0
1640696820000,6.2632,6.267,6.2534,6.2545,6280,1640696879999,39309.7674,168,645,4036.1297,0
1640696880000,6.2534,6.2733,6.246,6.2706,8653,1640696939999,54130.1773,193,5905,36938.9496,0
1640696940000,6.2709,6.2824,6.2677,6.2739,1616,1640696999999,10138.0014,76,1012,6350.1124,0
1640697000000,6.2779,6.2826,6.2735,6.2738,1570,1640697059999,9857.1822,28,516,3238.405,0
1640697060000,6.2822,6.2901,6.2706,6.29,10836,1640697119999,68001.9458,91,3417,21449.2821,0
1640697120000,6.2899,6.2909,6.285,6.2854,571,1640697179999,3590.8221,18,363,2282.8066,0
1640697180000,6.2842,6.2853,6.266,6.2725,2978,1640697239999,18689.7655,48,1032,6476.3255,0
1640697240000,6.2703,6.273,6.2667,6.273,1555,1640697299999,9750.3263,23,924,5794.1128,0
1640697300000,6.27,6.2758,6.2678,6.2758,1596,1640697359999,10006.3959,24,589,3693.6816,0
1640697360000,6.2756,6.2885,6.2756,6.2823,1268,1640697419999,7969.2652,33,817,5134.2926,0
1640697420000,6.2822,6.288,6.2755,6.2787,1661,1640697479999,10434.4629,24,983,6175.5868,0
1640697480000,6.2815,6.2927,6.2811,6.2896,2848,1640697539999,17907.5983,41,2466,15504.468,0
1640697540000,6.2877,6.2959,6.2847,6.2888,12964,1640697599999,81595.0189,102,2990,18816.7501,0
1640697600000,6.2888,6.2888,6.2815,6.2861,661,1640697659999,4154.8697,19,370,2325.8331,0
1640697660000,6.2883,6.2946,6.2882,6.2912,2229,1640697719999,14022.0794,36,714,4490.2065,0
1640697720000,6.2894,6.2903,6.2879,6.2892,2237,1640697779999,14068.8146,25,2133,13414.6354,0
1640697780000,6.2906,6.2947,6.2896,6.2899,135,1640697839999,849.2109,6,19,119.587,0
1640697840000,6.2959,6.2965,6.2876,6.2915,2055,1640697899999,12925.6458,38,1270,7987.9981,0
1640697900000,6.2958,6.3038,6.2921,6.2984,2643,1640697959999,16644.7249,68,1434,9032.044,0
1640697960000,6.3023,6.3023,6.2874,6.2883,3988,1640698019999,25092.0001,38,246,1547.1946,0
1640698020000,6.2873,6.3012,6.2867,6.3012,1124,1640698079999,7075.4738,15,901,5671.5872,0
1640698080000,6.2972,6.3086,6.2949,6.3076,2380,1640698139999,14999.453,55,1621,10219.3858,0
1640698140000,6.3077,6.3166,6.3031,6.3112,2317,1640698199999,14620.3537,91,1415,8929.2969,0
1640698200000,6.3115,6.3136,6.304,6.3075,4456,1640698259999,28105.8792,36,2159,13621.4069,0
1640698260000,6.3099,6.3107,6.3034,6.3062,600,1640698319999,3783.7961,16,532,3355.1569,0
1640698320000,6.3033,6.3033,6.2881,6.2881,1889,1640698379999,11888.3002,38,170,1071.112,0
1640698380000,6.2896,6.2972,6.2896,6.2932,504,1640698439999,3170.6058,10,90,566.2149,0
1640698440000,6.2934,6.2934,6.2787,6.2823,1909,1640698499999,11995.1263,52,940,5907.293,0
1640698500000,6.2802,6.2937,6.28,6.2937,1553,1640698559999,9759.5101,24,1007,6328.9566,0
1640698560000,6.2954,6.3029,6.2954,6.3021,2931,1640698619999,18462.0591,35,1991,12542.9815,0
1640698620000,6.3029,6.3029,6.2938,6.3001,1811,1640698679999,11406.8956,22,105,661.3569,0
1640698680000,6.3031,6.3032,6.298,6.298,3489,1640698739999,21980.3273,20,1311,8260.0019,0
1640698740000,6.3031,6.3049,6.3031,6.3049,69,1640698799999,434.9862,9,62,390.8645,0
1640698800000,6.3049,6.3098,6.2992,6.3098,2634,1640698859999,16608.8565,50,2107,13288.3976,0
1640698860000,6.31,6.3181,6.31,6.3181,1561,1640698919999,9860.1708,50,1005,6347.7779,0
1640698920000,6.3182,6.3245,6.315,6.3189,15084,1640698979999,95327.9094,122,2144,13548.0849,0
1640698980000,6.3189,6.3358,6.3147,6.3298,7064,1640699039999,44718.4191,140,5454,34537.3726,0
1640699040000,6.3307,6.3361,6.3274,6.3294,1548,1640699099999,9804.2576,35,1132,7170.7786,0
1640699100000,6.3313,6.3314,6.3192,6.3192,2583,1640699159999,16340.7413,42,1759,11130.196,0
1640699160000,6.3191,6.3227,6.3169,6.3212,827,1640699219999,5225.6579,14,500,3159.4631,0
1640699220000,6.3226,6.3226,6.315,6.315,931,1640699279999,5882.4321,17,321,2028.0968,0
1640699280000,6.314,6.3229,6.3108,6.3221,2631,1640699339999,16619.5586,51,1379,8713.3748,0
1640699340000,6.3227,6.3227,6.3013,6.3013,2463,1640699399999,15535.7209,40,1032,6507.608,0
1640699400000,6.3012,6.3146,6.2985,6.3123,2212,1640699459999,13942.3739,39,743,4684.5617,0
1640699460000,6.3128,6.3201,6.3109,6.3182,930,1640699519999,5874.7598,23,443,2797.3889,0
1640699520000,6.3096,6.3222,6.3096,6.3169,3643,1640699579999,23005.4503,42,2122,13398.959,0
1640699580000,6.3114,6.3133,6.3,6.3041,2495,1640699639999,15733.5811,44,1447,9125.4757,0
1640699640000,6.3033,6.3041,6.2851,6.2851,1926,1640699699999,12124.7667,90,146,918.1912,0
1640699700000,6.285,6.2943,6.2805,6.2848,4169,1640699759999,26217.5454,87,2479,15591.4347,0
1640699760000,6.285,6.2856,6.28,6.2815,2939,1640699819999,18462.5845,33,870,5465.4301,0
1640699820000,6.28,6.2857,6.2633,6.2633,10916,1640699879999,68524.436,194,2213,13899.1328,0
1640699880000,6.2719,6.2744,6.2539,6.2579,6338,1640699939999,39703.7,118,2247,14082.6399,0
1640699940000,6.2597,6.2622,6.2381,6.2555,21067,1640699999999,131550.8532,289,6407,40016.6285,0
1640700000000,6.2568,6.267,6.2543,6.2543,4113,1640700059999,25745.2109,73,1789,11199.6283,0
1640700060000,6.2545,6.2545,6.2364,6.2415,3092,1640700119999,19306.8364,73,783,4888.0694,0
1640700120000,6.24,6.24,6.2141,6.2233,8440,1640700179999,52536.8277,304,2273,14142.5549,0
1640700180000,6.2246,6.2294,6.2085,6.219,6659,1640700239999,41396.165,115,3651,22707.1652,0
1640700240000,6.2197,6.2272,6.2193,6.2239,1852,1640700299999,11524.4445,54,675,4201.3962,0
1640700300000,6.2246,6.2246,6.1814,6.1814,19952,1640700359999,123725.367,434,5634,34923.5352,0
1640700360000,6.1814,6.1999,6.177,6.1999,48327,1640700419999,298900.4316,152,45873,283714.6422,0
1640700420000,6.2003,6.2006,6.1892,6.1985,3324,1640700479999,20590.3405,40,242,1498.6012,0
1640700480000,6.2,6.2077,6.1975,6.1985,2722,1640700539999,16878.7681,50,1482,9189.2918,0
1640700540000,6.1973,6.2035,6.1925,6.2035,341,1640700599999,2113.4989,13,236,1462.4312,0
1640700600000,6.2033,6.2197,6.2015,6.2187,3673,1640700659999,22826.4351,81,1503,9337.3069,0
1640700660000,6.2161,6.2278,6.2148,6.2163,2396,1640700719999,14903.3868,70,526,3273.4216,0
1640700720000,6.2213,6.225,6.2146,6.225,4969,1640700779999,30901.091,43,2324,14454.3364,0
1640700780000,6.2177,6.2182,6.21,6.2155,13723,1640700839999,85249.7715,105,2115,13143.8283,0
1640700840000,6.2164,6.2185,6.21,6.21,993,1640700899999,6171.9275,19,102,633.91,0
1640700900000,6.2086,6.2249,6.2028,6.2249,19669,1640700959999,122180.0477,104,16785,104282.6306,0
1640700960000,6.2255,6.2494,6.2241,6.2417,5624,1640701019999,35090.9385,193,2739,17092.0833,0
1640701020000,6.2458,6.2458,6.2285,6.2339,2343,1640701079999,14609.5309,29,636,3964.3594,0
1640701080000,6.2274,6.2274,6.2124,6.2193,3490,1640701139999,21709.191,82,922,5736.0186,0
1640701140000,6.2177,6.2329,6.2177,6.2227,866,1640701199999,5387.6018,22,669,4162.1784,0
1640701200000,6.2204,6.2316,6.22,6.2316,701,1640701259999,4362.6936,20,424,2639.3447,0
1640701260000,6.2316,6.2329,6.2267,6.23,1323,1640701319999,8242.5639,19,110,685.539,0
1640701320000,6.23,6.239,6.23,6.2341,7627,1640701379999,47522.6932,56,7372,45932.4466,0
1640701380000,6.2383,6.2484,6.2341,6.2419,3339,1640701439999,20844.0326,62,1337,8346.8014,0
1640701440000,6.2389,6.2448,6.2343,6.2425,1367,1640701499999,8531.8248,23,519,3238.8714,0
1640701500000,6.245,6.2495,6.244,6.244,652,1640701559999,4072.3068,15,561,3503.9344,0
1640701560000,6.2493,6.2493,6.2399,6.2417,2124,1640701619999,13263.7361,19,1359,8487.2216,0
1640701620000,6.2399,6.2461,6.2371,6.2407,429,1640701679999,2677.2712,12,201,1254.4085,0
1640701680000,6.236,6.2422,6.2282,6.2422,1646,1640701739999,10263.1708,33,854,5326.1539,0
1640701740000,6.2441,6.246,6.2369,6.2398,580,1640701799999,3619.2746,15,242,1510.4341,0
1640701800000,6.2431,6.2433,6.2263,6.23,11983,1640701859999,74629.381,56,9766,60817.7483,0
1640701860000,6.2284,6.2284,6.2065,6.2066,2773,1640701919999,17236.2858,91,1309,8135.9208,0
1640701920000,6.2064,6.2197,6.2048,6.21,3316,1640701979999,20594.8505,51,529,3286.2943,0
1640701980000,6.2096,6.2169,6.2,6.2169,11833,1640702039999,73402.5388,78,9761,60552.5565,0
1640702040000,6.2124,6.215,6.209,6.215,507,1640702099999,3149.365,13,221,1373.0336,0
1640702100000,6.2111,6.2124,6.1942,6.1987,4781,1640702159999,29675.7216,65,3529,21914.6693,0
1640702160000,6.1939,6.1939,6.18,6.1817,2226,1640702219999,13773.1726,126,539,3334.5851,0
1640702220000,6.18,6.18,6.164,6.1715,3090,1640702279999,19067.4018,195,802,4945.8801,0
1640702280000,6.1674,6.1674,6.1193,6.1193,15942,1640702339999,97932.3291,630,1299,7974.1247,0
1640702340000,6.1193,6.1193,6.0501,6.0998,82184,1640702399999,499548.5424,1473,34230,208063.6584,0
1640702400000,6.0966,6.133,6.085,6.133,20131,1640702459999,123111.2843,373,10449,63916.0665,0
1640702460000,6.1308,6.164,6.1166,6.1504,47138,1640702519999,289408.9564,605,39053,239833.2807,0
1640702520000,6.1508,6.1594,6.1376,6.1575,12235,1640702579999,75253.083,101,8339,51303.6632,0
1640702580000,6.1514,6.1514,6.1314,6.1494,7373,1640702639999,45259.138,93,2260,13880.2862,0
1640702640000,6.1499,6.1776,6.1476,6.1685,7847,1640702699999,48361.4823,204,6349,39123.6633,0
1640702700000,6.1673,6.2177,6.1657,6.2176,15726,1640702759999,97335.8772,508,14119,87379.0639,0
1640702760000,6.2164,6.2189,6.1918,6.2063,13958,1640702819999,86554.4168,108,4479,27790.3558,0
1640702820000,6.2023,6.2085,6.196,6.196,2427,1640702879999,15051.3137,41,686,4255.3305,0
1640702880000,6.196,6.196,6.1749,6.1785,7589,1640702939999,46916.3657,118,3085,19077.4539,0
1640702940000,6.1805,6.2063,6.18,6.2002,2483,1640702999999,15390.7281,61,1336,8280.4121,0
1640703000000,6.1976,6.1976,6.1847,6.1847,598,1640703059999,3701.422,15,519,3212.4853,0
1640703060000,6.186,6.188,6.1677,6.1701,10673,1640703119999,65999.3112,120,5960,36866.423,0
1640703120000,6.1712,6.1857,6.1696,6.1846,4176,1640703179999,25794.9177,59,2941,18162.1355,0
1640703180000,6.1818,6.1958,6.1778,6.1958,2661,1640703239999,16455.155,57,2176,13457.1356,0
1640703240000,6.1945,6.1971,6.1848,6.1925,3398,1640703299999,21035.4906,41,529,3275.1486,0
1640703300000,6.1947,6.1953,6.178,6.1818,2325,1640703359999,14379.5212,39,1058,6544.3758,0
1640703360000,6.178,6.1945,6.1745,6.1945,3500,1640703419999,21649.1798,51,2227,13770.5872,0
1640703420000,6.195,6.214,6.195,6.2077,5398,1640703479999,33477.9373,106,4679,29019.003,0
1640703480000,6.2095,6.22,6.2095,6.2145,1786,1640703539999,11101.4548,73,751,4669.1631,0
1640703540000,6.218,6.2206,6.2015,6.2039,1405,1640703599999,8730.4938,35,438,2721.5417,0
1640703600000,6.202,6.2258,6.1965,6.2258,5135,1640703659999,31909.6317,194,3442,21396.4046,0
1640703660000,6.2262,6.2458,6.2262,6.2433,5637,1640703719999,35157.118,272,3936,24553.1277,0
1640703720000,6.2391,6.248,6.2366,6.2389,6433,1640703779999,40167.2305,77,3021,18864.759,0
1640703780000,6.2411,6.2443,6.2362,6.2362,2303,1640703839999,14364.2908,27,368,2296.7784,0
1640703840000,6.2379,6.2408,6.2269,6.2366,6648,1640703899999,41479.0758,39,1559,9724.3445,0
1640703900000,6.24,6.2427,6.225,6.2355,2875,1640703959999,17910.9075,35,477,2970.6768,0
1640703960000,6.2344,6.2344,6.2278,6.2285,676,1640704019999,4210.5575,10,651,4054.845,0
1640704020000,6.2241,6.2385,6.2227,6.2238,4405,1640704079999,27452.7485,39,3960,24680.2878,0
1640704080000,6.223,6.2316,6.2176,6.2316,1531,1640704139999,9531.1021,57,1002,6239.0242,0
1640704140000,6.2288,6.2288,6.2023,6.2028,3278,1640704199999,20363.5433,114,698,4333.3499,0
1640704200000,6.2073,6.221,6.2059,6.2086,687,1640704259999,4268.8448,19,415,2578.6324,0
1640704260000,6.2104,6.221,6.2068,6.2166,702,1640704319999,4359.8903,17,424,2633.295,0
1640704320000,6.215,6.2224,6.206,6.206,2232,1640704379999,13869.1737,29,385,2392.5975,0
1640704380000,6.2051,6.2051,6.1868,6.1868,4596,1640704439999,28466.7704,163,2591,16042.4679,0
1640704440000,6.1865,6.2027,6.1834,6.2001,1035,1640704499999,6406.7518,53,321,1986.7977,0
1640704500000,6.1986,6.2,6.1931,6.1931,358,1640704559999,2219.237,18,181,1122.1299,0
1640704560000,6.1879,6.1948,6.1873,6.1947,711,1640704619999,4400.6774,8,2,12.3776,0
1640704620000,6.1913,6.1913,6.1712,6.1781,1503,1640704679999,9283.7257,119,47,290.4141,0
1640704680000,6.1759,6.1759,6.1636,6.1636,2299,1640704739999,14184.8343,97,705,4350.0374,0
1640704740000,6.1639,6.1735,6.1583,6.1619,3145,1640704799999,19389.9085,84,2262,13947.1485,0
1640704800000,6.1609,6.1646,6.1579,6.1626,1807,1640704859999,11134.7771,27,507,3123.5257,0
1640704860000,6.1683,6.1867,6.1683,6.182,2905,1640704919999,17946.2351,61,1762,10884.0494,0
1640704920000,6.1867,6.1973,6.185,6.1973,1362,1640704979999,8431.323,57,615,3808.3752,0
1640704980000,6.1939,6.1939,6.176,6.176,581,1640705039999,3591.1333,23,70,432.742,0
1640705040000,6.183,6.1919,6.1737,6.1909,4194,1640705099999,25920.489,45,363,2243.4889,0
1640705100000,6.1891,6.197,6.1848,6.1914,1865,1640705159999,11549.51,27,1744,10800.282,0
1640705160000,6.1967,6.2,6.1949,6.2,576,1640705219999,3569.6489,26,459,2844.8172,0
1640705220000,6.2,6.2012,6.1915,6.1949,482,1640705279999,2986.8185,23,230,1425.5911,0
1640705280000,6.1981,6.2114,6.1919,6.2114,2945,1640705339999,18250.6693,107,1120,6946.0038,0
1640705340000,6.2082,6.2164,6.2036,6.2117,1187,1640705399999,7371.7547,45,986,6124.4265,0
1640705400000,6.2108,6.2176,6.2024,6.2176,2483,1640705459999,15414.8305,55,1038,6446.3476,0
1640705460000,6.2175,6.2318,6.2175,6.2247,9499,1640705519999,59153.2299,147,8333,51898.9255,0
1640705520000,6.2233,6.2277,6.2169,6.2182,1706,1640705579999,10613.1492,39,703,4373.5003,0
1640705580000,6.2153,6.2227,6.2077,6.2182,862,1640705639999,5355.5596,30,317,1970.7047,0
1640705640000,6.212,6.2213,6.2106,6.2131,1328,1640705699999,8258.2001,18,1237,7692.8663,0
1640705700000,6.2091,6.2246,6.2065,6.2221,2176,1640705759999,13529.8288,28,1500,9330.53,0
1640705760000,6.2228,6.2237,6.2106,6.2114,2159,1640705819999,13425.0213,25,371,2305.7783,0
1640705820000,6.2128,6.2128,6.1685,6.193,110360,1640705879999,683166.2018,601,19764,122329.5311,0
1640705880000,6.1938,6.1988,6.1918,6.1918,9692,1640705939999,60051.3957,64,5743,35591.4818,0
1640705940000,6.19,6.1926,6.1778,6.1802,4155,1640705999999,25705.7914,43,902,5582.8658,0
